match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,hits,shots,accuracy (%),avg kill dist (m),fave weapon,fave rig,fave payload,fave trait,fave scorestreaks,hill time (s),hill captures,hill defends,snd rounds,snd firstbloods,bomb pickups,bomb plants,bomb defuses,bomb sneak defuses,uplink dunks,uplink throws,uplink points,2-piece,3-piece,4-piece,multikills,4-streak,5-streak,6-streak,7-streak,8+-streak,4+-streak,scorestreaks earned,scorestreaks used,payloads earned,payloads used
2C19FFC6-F1DD-11D2-F2F4-709E292A9AC7,red-3-1,2017-06-30 20:22:31 UTC,541,Hardpoint,Scorch,Luminosity Gaming,Classic,W,250,23,21,2,1.1,25.5,23.3,7,1,0,0,138,442,0.312,12.9m,Erad,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Bombardment",28,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,1,0,1,0
2C19FFC6-F1DD-11D2-F2F4-709E292A9AC7,red-3-1,2017-06-30 20:22:31 UTC,541,Hardpoint,Scorch,Luminosity Gaming,Octane,W,250,23,18,5,1.28,25.5,20,9,2,0,0,107,351,0.305,16.6m,KBAR-32,FTL,FTL Jump,Power Slide,"Trinity Rocket, Bombardment, Warden",144,6,8,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1
2C19FFC6-F1DD-11D2-F2F4-709E292A9AC7,red-3-1,2017-06-30 20:22:31 UTC,541,Hardpoint,Scorch,Luminosity Gaming,Saints,W,250,18,17,1,1.06,20,18.9,11,0,0,0,83,430,0.193,16.2m,KBAR-32,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",117,3,8,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0
2C19FFC6-F1DD-11D2-F2F4-709E292A9AC7,red-3-1,2017-06-30 20:22:31 UTC,541,Hardpoint,Scorch,Luminosity Gaming,Slacked,W,250,19,16,3,1.19,21.1,17.7,6,1,0,0,88,462,0.19,17.6m,KBAR-32,Stryker,Centurion,Trophy Drone,"Scarab, Trinity Rocket, Bombardment",111,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0
2C19FFC6-F1DD-11D2-F2F4-709E292A9AC7,red-3-1,2017-06-30 20:22:31 UTC,541,Hardpoint,Scorch,Mindfreak,Buzzo,L,166,16,19,-3,0.84,17.7,21.1,2,0,0,0,80,335,0.239,16.3m,KBAR-32,Stryker,Centurion,Hardened,"Scarab, Trinity Rocket, Bombardment",40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2C19FFC6-F1DD-11D2-F2F4-709E292A9AC7,red-3-1,2017-06-30 20:22:31 UTC,541,Hardpoint,Scorch,Mindfreak,Denz,L,166,23,23,0,1,25.5,25.5,5,3,0,0,132,451,0.293,12.4m,Erad,FTL,FTL Jump,Power Slide,"Scarab, Trinity Rocket, Bombardment",74,3,7,0,0,0,0,0,0,0,0,0,4,0,0,4,1,0,0,0,0,1,1,0,1,1
2C19FFC6-F1DD-11D2-F2F4-709E292A9AC7,red-3-1,2017-06-30 20:22:31 UTC,541,Hardpoint,Scorch,Mindfreak,Fighta,L,166,18,23,-5,0.78,20,25.5,6,0,0,1,98,468,0.209,13.5m,Erad,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",51,9,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,1,1,0
2C19FFC6-F1DD-11D2-F2F4-709E292A9AC7,red-3-1,2017-06-30 20:22:31 UTC,541,Hardpoint,Scorch,Mindfreak,Shockz,L,166,15,18,-3,0.83,16.6,20,6,3,0,0,94,417,0.225,13.5m,Erad,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Bombardment",51,2,3,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,1,1,1,0,0
4316E002-F1DF-11D2-F2F4-709E292A9AC7,red-3-1,2017-06-30 20:37:59 UTC,570,Search & Destroy,Crusher,Luminosity Gaming,Classic,W,6,7,5,2,1.4,7.4,5.3,6,0,0,0,33,170,0.194,8.3m,Erad,Stryker,Centurion,Trophy Drone,"Scarab, Trinity Rocket, Bombardment",0,0,0,8,1,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4316E002-F1DF-11D2-F2F4-709E292A9AC7,red-3-1,2017-06-30 20:37:59 UTC,570,Search & Destroy,Crusher,Luminosity Gaming,Octane,W,6,6,5,1,1.2,6.3,5.3,5,0,0,0,27,133,0.203,22.4m,NV4,Phantom,Active Camo,Rearguard,"Trinity Rocket, Scorchers, Bombardment",0,0,0,8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4316E002-F1DF-11D2-F2F4-709E292A9AC7,red-3-1,2017-06-30 20:37:59 UTC,570,Search & Destroy,Crusher,Luminosity Gaming,Saints,W,6,7,6,1,1.17,7.4,6.3,3,1,0,0,27,183,0.148,14.2m,KBAR-32,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",0,0,0,8,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4316E002-F1DF-11D2-F2F4-709E292A9AC7,red-3-1,2017-06-30 20:37:59 UTC,570,Search & Destroy,Crusher,Luminosity Gaming,Slacked,W,6,7,3,4,2.33,7.4,3.2,6,0,0,0,30,237,0.127,10.0m,Erad,FTL,FTL Jump,Power Slide,"Scarab, Trinity Rocket, Bombardment",0,0,0,8,1,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,3,1
4316E002-F1DF-11D2-F2F4-709E292A9AC7,red-3-1,2017-06-30 20:37:59 UTC,570,Search & Destroy,Crusher,Mindfreak,Buzzo,L,2,4,7,-3,0.57,4.2,7.4,1,1,0,0,22,98,0.224,20.7m,KBAR-32,Stryker,Centurion,Trophy Drone,"Scarab, Trinity Rocket, Bombardment",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
