"","match.id","player","series.id","end.time","duration..s.","mode","map","team","win.","score","kills","deaths","X...","k.d","kills.per.10min","deaths.per.10min","player.score","player.spm","damage.dealt","ekia","assists","headshots","suicides","team.kills","team.deaths","kills..stayed.alive.","hits","shots","accuracy....","num.lives","time.alive..s.","avg.time.per.life..s.","fave.weapon","fave.specialist","fave.scorestreaks","hill.time..s.","hill.captures","hill.defends","snd.rounds","snd.firstbloods","snd.firstdeaths","snd.survives","bomb.pickups","bomb.plants","bomb.defuses","bomb.sneak.defuses","snd.1.kill.round","snd.2.kill.round","snd.3.kill.round","snd.4.kill.round","ctrl.rounds","ctrl.firstbloods","ctrl.firstdeaths","ctrl.captures","X2.piece","X3.piece","X4.piece","X4.streak","X5.streak","X6.streak","X7.streak","X8..streak","event"
"1","10122267217116615943","Abezy","pro-w9-6","2019-05-28 23:35:42 UTC",622,"Hardpoint","Frequency","eUnited","W",250,31,26,5,1.19,29.9,25.1,4715,454.8,5550,46,15,0,0,0,2,0,0,0,"0.0%",29,0,"0.0","Saug 9mm","",NA,43,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,"Pro League"
"2","10122267217116615943","Arcitys","pro-w9-6","2019-05-28 23:35:42 UTC",622,"Hardpoint","Frequency","eUnited","W",250,22,24,-2,0.92,21.2,23.2,4255,410.5,5033,34,12,0,0,0,0,0,0,0,"0.0%",25,0,"0.0","KN-57","",NA,77,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Pro League"
"3","10122267217116615943","Clayster","pro-w9-6","2019-05-28 23:35:42 UTC",622,"Hardpoint","Frequency","eUnited","W",250,31,27,4,1.15,29.9,26,4525,436.5,5165,38,7,0,0,0,0,0,0,0,"0.0%",28,0,"0.0","Maddox RFB","",NA,57,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,"Pro League"
"4","10122267217116615943","Frosty","pro-w9-6","2019-05-28 23:35:42 UTC",622,"Hardpoint","Frequency","Enigma6","L",146,32,24,8,1.33,30.9,23.2,4315,416.2,5871,41,10,0,0,0,1,0,0,0,"0.0%",26,0,"0.0","Maddox RFB","",NA,59,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,"Pro League"
"5","10122267217116615943","General","pro-w9-6","2019-05-28 23:35:42 UTC",622,"Hardpoint","Frequency","Enigma6","L",146,27,26,1,1.04,26,25.1,4425,426.8,6180,41,16,2,0,0,0,0,0,0,"0.0%",27,0,"0.0","ICR-7","",NA,50,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Pro League"
"6","10122267217116615943","GodRx","pro-w9-6","2019-05-28 23:35:42 UTC",622,"Hardpoint","Frequency","Enigma6","L",146,21,29,-8,0.72,20.3,28,3210,309.6,4741,35,15,0,1,1,-1,0,0,0,"0.0%",30,0,"0.0","Maddox RFB","",NA,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,"Pro League"
"7","10122267217116615943","Jetli","pro-w9-6","2019-05-28 23:35:42 UTC",622,"Hardpoint","Frequency","Enigma6","L",146,25,28,-3,0.89,24.1,27,4155,400.8,4818,37,12,1,0,0,0,0,0,0,"0.0%",29,0,"0.0","Saug 9mm","",NA,39,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,1,0,0,"Pro League"
"8","10122267217116615943","Kismet","pro-w9-6","2019-05-28 23:35:42 UTC",622,"Hardpoint","Frequency","Enigma6","L",146,21,30,-9,0.7,20.3,28.9,3005,289.9,4910,32,12,1,0,1,1,0,0,0,"0.0%",32,0,"0.0","Saug 9mm","",NA,36,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,"Pro League"
"9","10122267217116615943","Prestinni","pro-w9-6","2019-05-28 23:35:42 UTC",622,"Hardpoint","Frequency","eUnited","W",250,30,26,4,1.15,28.9,25.1,4345,419.1,5938,41,12,1,0,1,0,0,0,0,"0.0%",27,0,"0.0","Maddox RFB","",NA,60,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,"Pro League"
"10","10122267217116615943","Simp","pro-w9-6","2019-05-28 23:35:42 UTC",622,"Hardpoint","Frequency","eUnited","W",250,23,23,0,1,22.2,22.2,3710,357.9,5582,35,12,0,0,1,0,0,0,0,"0.0%",24,0,"0.0","Saug 9mm","",NA,105,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,"Pro League"
"11","10166344104661276504","Breszy","pro-w10-1","2019-06-03 23:11:12 UTC",1087,"Control","Seaside","Elevate","W",3,34,25,9,1.36,18.8,13.8,5150,284.3,6722,41,8,1,1,0,1,0,0,0,"0.0%",28,0,"0.0","Saug 9mm","Battery",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,1,0,1,0,0,0,0,"Pro League"
"12","10166344104661276504","JurNii","pro-w10-1","2019-06-03 23:11:12 UTC",1087,"Control","Seaside","Heretics","L",2,16,28,-12,0.57,8.8,15.5,3100,171.1,5161,31,20,0,0,2,0,0,0,0,"0.0%",29,0,"0.0","Maddox RFB","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,3,0,0,0,0,0,0,0,"Pro League"
"13","10166344104661276504","Lucky","pro-w10-1","2019-06-03 23:11:12 UTC",1087,"Control","Seaside","Heretics","L",2,34,28,6,1.21,18.8,15.5,5425,299.4,7037,43,10,2,1,1,1,0,0,0,"0.0%",30,0,"0.0","Maddox RFB","Battery",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,6,0,0,1,0,0,0,0,"Pro League"
"14","10166344104661276504","MethodZsick","pro-w10-1","2019-06-03 23:11:12 UTC",1087,"Control","Seaside","Heretics","L",2,23,28,-5,0.82,12.7,15.5,3395,187.4,4443,32,9,1,0,0,0,0,0,0,"0.0%",31,0,"0.0","Saug 9mm","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,"Pro League"
"15","10166344104661276504","Mettalz","pro-w10-1","2019-06-03 23:11:12 UTC",1087,"Control","Seaside","Heretics","L",2,24,29,-5,0.83,13.2,16,3275,180.8,5479,32,10,0,0,0,2,0,0,0,"0.0%",34,0,"0.0","Saug 9mm","Ruin",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,4,1,0,1,0,0,0,0,"Pro League"
"16","10166344104661276504","MRuiz","pro-w10-1","2019-06-03 23:11:12 UTC",1087,"Control","Seaside","Elevate","W",3,23,25,-2,0.92,12.7,13.8,3520,194.3,4860,30,10,2,0,0,0,0,0,0,"0.0%",26,0,"0.0","Maddox RFB","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,3,0,0,0,0,0,1,0,"Pro League"
"17","10166344104661276504","Profeezy","pro-w10-1","2019-06-03 23:11:12 UTC",1087,"Control","Seaside","Elevate","W",3,21,26,-5,0.81,11.6,14.4,3875,213.9,4551,33,13,1,1,1,-1,0,0,0,"0.0%",29,0,"0.0","Saug 9mm","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,2,0,0,0,0,0,0,0,"Pro League"
"18","10166344104661276504","Skyz","pro-w10-1","2019-06-03 23:11:12 UTC",1087,"Control","Seaside","Elevate","W",3,28,24,4,1.17,15.5,13.2,4775,263.6,5907,39,11,2,0,0,1,0,0,0,"0.0%",28,0,"0.0","Maddox RFB","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,1,0,0,1,0,0,0,"Pro League"
"19","10166344104661276504","Sukry","pro-w10-1","2019-06-03 23:11:12 UTC",1087,"Control","Seaside","Heretics","L",2,24,19,5,1.26,13.2,10.5,3675,202.9,6110,31,8,0,0,1,1,0,0,0,"0.0%",23,0,"0.0","ICR-7","Prophet",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,2,0,0,0,0,1,0,0,"Pro League"
"20","10166344104661276504","Wailers","pro-w10-1","2019-06-03 23:11:12 UTC",1087,"Control","Seaside","Elevate","W",3,25,23,2,1.09,13.8,12.7,3865,213.3,6067,34,10,0,0,1,0,0,0,0,"0.0%",25,0,"0.0","ICR-7","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,1,0,0,0,1,0,0,0,"Pro League"
"21","10231632573137792493","Accuracy","pro-w9-2","2019-05-28 00:40:09 UTC",928,"Control","Frequency","Splyce","W",3,24,20,4,1.2,15.5,12.9,3750,242.5,4676,30,7,1,0,0,0,0,0,0,"0.0%",24,0,"0.0","ICR-7","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,"Pro League"
"22","10231632573137792493","Aqua","pro-w9-2","2019-05-28 00:40:09 UTC",928,"Control","Frequency","Splyce","W",3,24,24,0,1,15.5,15.5,4220,272.8,5639,38,14,1,0,0,1,0,0,0,"0.0%",29,0,"0.0","KN-57","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,2,0,0,0,0,0,0,0,"Pro League"
"23","10231632573137792493","Frosty","pro-w9-2","2019-05-28 00:40:09 UTC",928,"Control","Frequency","Enigma6","L",2,23,24,-1,0.96,14.9,15.5,3765,243.4,5007,32,9,0,1,1,0,0,0,0,"0.0%",28,0,"0.0","Maddox RFB","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,0,0,0,0,0,0,0,"Pro League"
"24","10231632573137792493","General","pro-w9-2","2019-05-28 00:40:09 UTC",928,"Control","Frequency","Enigma6","L",2,26,21,5,1.24,16.8,13.6,4710,304.5,5544,41,16,2,0,0,0,0,0,0,"0.0%",23,0,"0.0","Maddox RFB","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,5,1,0,0,1,1,0,0,0,"Pro League"
"25","10231632573137792493","GodRx","pro-w9-2","2019-05-28 00:40:09 UTC",928,"Control","Frequency","Enigma6","L",2,25,24,1,1.04,16.2,15.5,4205,271.9,4635,31,7,0,0,1,0,0,0,0,"0.0%",26,0,"0.0","Maddox RFB","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4,2,0,0,0,0,0,0,0,"Pro League"
"26","10231632573137792493","Jetli","pro-w9-2","2019-05-28 00:40:09 UTC",928,"Control","Frequency","Enigma6","L",2,21,23,-2,0.91,13.6,14.9,3450,223.1,4058,29,9,0,1,1,1,0,0,0,"0.0%",28,0,"0.0","Saug 9mm","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,2,0,0,1,0,0,0,0,"Pro League"
"27","10231632573137792493","Jurd","pro-w9-2","2019-05-28 00:40:09 UTC",928,"Control","Frequency","Splyce","W",3,19,29,-10,0.66,12.3,18.8,2875,185.9,4536,25,6,2,0,0,0,0,0,0,"0.0%",33,0,"0.0","Saug 9mm","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,1,0,0,0,0,0,0,0,"Pro League"
"28","10231632573137792493","Kismet","pro-w9-2","2019-05-28 00:40:09 UTC",928,"Control","Frequency","Enigma6","L",2,23,25,-2,0.92,14.9,16.2,4400,284.5,5065,34,12,2,0,1,1,0,0,0,"0.0%",29,0,"0.0","Saug 9mm","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,4,0,0,1,0,1,0,0,"Pro League"
"29","10231632573137792493","Loony","pro-w9-2","2019-05-28 00:40:09 UTC",928,"Control","Frequency","Splyce","W",3,21,22,-1,0.95,13.6,14.2,3775,244.1,4818,33,12,2,0,1,1,0,0,0,"0.0%",27,0,"0.0","Maddox RFB","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,1,0,0,0,0,"Pro League"
"30","10231632573137792493","Temp","pro-w9-2","2019-05-28 00:40:09 UTC",928,"Control","Frequency","Splyce","W",3,28,23,5,1.22,18.1,14.9,4195,271.2,6357,37,10,2,1,1,-1,0,0,0,"0.0%",26,0,"0.0","Maddox RFB","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,5,0,0,1,0,0,0,0,"Pro League"
"31","10285344691386834538","Breszy","pro-w10-1","2019-06-03 22:25:42 UTC",661,"Hardpoint","Frequency","Elevate","L",228,20,22,-2,0.91,18.2,20,3325,301.8,5122,31,11,0,0,1,0,0,0,0,"0.0%",22,0,"0.0","Saug 9mm","Battery",NA,82,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"Pro League"
"32","10285344691386834538","JurNii","pro-w10-1","2019-06-03 22:25:42 UTC",661,"Hardpoint","Frequency","Heretics","W",250,27,23,4,1.17,24.5,20.9,3680,334,5657,36,10,2,0,1,0,0,0,0,"0.0%",24,0,"0.0","Maddox RFB","Crash",NA,61,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,"Pro League"
"33","10285344691386834538","Lucky","pro-w10-1","2019-06-03 22:25:42 UTC",661,"Hardpoint","Frequency","Heretics","W",250,23,25,-2,0.92,20.9,22.7,3740,339.5,5492,30,8,4,0,0,0,0,0,0,"0.0%",26,0,"0.0","Maddox RFB","Battery",NA,98,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,"Pro League"
"34","10285344691386834538","MethodZsick","pro-w10-1","2019-06-03 22:25:42 UTC",661,"Hardpoint","Frequency","Heretics","W",250,18,26,-8,0.69,16.3,23.6,3070,278.7,3811,27,9,0,0,0,0,0,0,0,"0.0%",27,0,"0.0","Saug 9mm","",NA,112,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,"Pro League"
"35","10285344691386834538","Mettalz","pro-w10-1","2019-06-03 22:25:42 UTC",661,"Hardpoint","Frequency","Heretics","W",250,21,25,-4,0.84,19.1,22.7,3110,282.3,3823,28,7,0,0,0,1,0,0,0,"0.0%",27,0,"0.0","Saug 9mm","Ruin",NA,95,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,"Pro League"
"36","10285344691386834538","MRuiz","pro-w10-1","2019-06-03 22:25:42 UTC",661,"Hardpoint","Frequency","Elevate","L",228,37,19,18,1.95,33.6,17.2,5415,491.5,6253,49,13,2,0,0,1,0,0,0,"0.0%",21,0,"0.0","Maddox RFB","Crash",NA,67,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,2,0,0,0,"Pro League"
"37","10285344691386834538","Profeezy","pro-w10-1","2019-06-03 22:25:42 UTC",661,"Hardpoint","Frequency","Elevate","L",228,24,27,-3,0.89,21.8,24.5,3770,342.2,4791,36,13,2,0,0,0,0,0,0,"0.0%",28,0,"0.0","Saug 9mm","Ruin",NA,60,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,"Pro League"
"38","10285344691386834538","Skyz","pro-w10-1","2019-06-03 22:25:42 UTC",661,"Hardpoint","Frequency","Elevate","L",228,22,20,2,1.1,20,18.2,5350,485.6,6150,41,20,2,0,0,0,0,0,0,"0.0%",21,0,"0.0","Maddox RFB","Prophet",NA,73,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,"Pro League"
"39","10285344691386834538","Sukry","pro-w10-1","2019-06-03 22:25:42 UTC",661,"Hardpoint","Frequency","Heretics","W",250,23,22,1,1.05,20.9,20,3750,340.4,5981,33,10,1,0,0,0,0,0,0,"0.0%",23,0,"0.0","ICR-7","Prophet",NA,57,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,"Pro League"
"40","10285344691386834538","Wailers","pro-w10-1","2019-06-03 22:25:42 UTC",661,"Hardpoint","Frequency","Elevate","L",228,18,24,-6,0.75,16.3,21.8,2880,261.4,4042,22,5,1,0,0,0,0,0,0,"0.0%",25,0,"0.0","KN-57","",NA,48,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Pro League"
"41","10307736259029019741","Faccento","pro-w2-1","2019-02-12 00:02:40 UTC",578,"Hardpoint","Seaside","Evil Geniuses","L",180,8,21,-13,0.38,8.3,21.8,2090,217,2435,0,6,0,0,0,0,0,0,0,"0.0%",21,0,"0.0","Saug 9mm","",NA,72,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Pro League"
"42","10307736259029019741","Felo","pro-w2-1","2019-02-12 00:02:40 UTC",578,"Hardpoint","Seaside","Evil Geniuses","L",180,10,23,-13,0.43,10.4,23.9,2225,231,2719,0,8,0,1,0,0,0,0,0,"0.0%",25,0,"0.0","Maddox RFB","",NA,44,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Pro League"
"43","10307736259029019741","Goonjar","pro-w2-1","2019-02-12 00:02:40 UTC",578,"Hardpoint","Seaside","Evil Geniuses","L",180,25,19,6,1.32,26,19.7,3085,320.2,4967,0,3,2,0,2,0,0,0,0,"0.0%",20,0,"0.0","Maddox RFB","",NA,40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,"Pro League"
"44","10307736259029019741","Knight","pro-w2-1","2019-02-12 00:02:40 UTC",578,"Hardpoint","Seaside","UYU","W",250,13,15,-2,0.87,13.5,15.6,2380,247.1,2970,0,7,2,0,0,0,0,0,0,"0.0%",16,0,"0.0","Saug 9mm","",NA,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Pro League"
"45","10307736259029019741","Mayhem","pro-w2-1","2019-02-12 00:02:40 UTC",578,"Hardpoint","Seaside","UYU","W",250,20,12,8,1.67,20.8,12.5,3455,358.7,4490,0,9,1,0,0,1,0,0,0,"0.0%",13,0,"0.0","Maddox RFB","",NA,72,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,"Pro League"
"46","10307736259029019741","Methodz","pro-w2-1","2019-02-12 00:02:40 UTC",578,"Hardpoint","Seaside","UYU","W",250,18,17,1,1.06,18.7,17.6,2995,310.9,4168,0,6,3,0,0,0,0,0,0,"0.0%",18,0,"0.0","Maddox RFB","",NA,62,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Pro League"
"47","10307736259029019741","Proto","pro-w2-1","2019-02-12 00:02:40 UTC",578,"Hardpoint","Seaside","UYU","W",250,28,19,9,1.47,29.1,19.7,3700,384.1,5093,0,9,0,0,0,0,0,0,0,"0.0%",20,0,"0.0","Saug 9mm","",NA,59,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,1,"Pro League"
"48","10307736259029019741","Royalty","pro-w2-1","2019-02-12 00:02:40 UTC",578,"Hardpoint","Seaside","Evil Geniuses","L",180,13,17,-4,0.76,13.5,17.6,2115,219.6,2831,0,4,0,0,0,0,0,0,0,"0.0%",18,0,"0.0","Saug 9mm","",NA,58,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,"Pro League"
"49","10307736259029019741","Skyz","pro-w2-1","2019-02-12 00:02:40 UTC",578,"Hardpoint","Seaside","UYU","W",250,18,14,4,1.29,18.7,14.5,3395,352.4,3636,0,8,0,0,1,0,0,0,0,"0.0%",15,0,"0.0","Maddox RFB","",NA,130,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,"Pro League"
"50","10307736259029019741","Xotic","pro-w2-1","2019-02-12 00:02:40 UTC",578,"Hardpoint","Seaside","Evil Geniuses","L",180,21,18,3,1.17,21.8,18.7,2875,298.4,4344,0,2,3,0,0,1,0,0,0,"0.0%",20,0,"0.0","Maddox RFB","",NA,52,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,"Pro League"
"51","10326711386476877163","Envoy","pro-w8-13","2019-05-23 22:50:12 UTC",969,"Control","Arsenal","Gen.G","L",2,21,19,2,1.11,13,11.8,3460,214.2,4263,33,12,0,0,0,2,0,0,0,"0.0%",24,0,"0.0","Maddox RFB","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,1,0,1,1,0,0,0,"Pro League"
"52","10326711386476877163","Havok","pro-w8-13","2019-05-23 22:50:12 UTC",969,"Control","Arsenal","Gen.G","L",2,19,22,-3,0.86,11.8,13.6,3100,192,3828,26,7,0,0,0,2,0,0,0,"0.0%",27,0,"0.0","Saug 9mm","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,5,0,0,1,0,0,0,0,"Pro League"
"53","10326711386476877163","MajorManiak","pro-w8-13","2019-05-23 22:50:12 UTC",969,"Control","Arsenal","Gen.G","L",2,23,22,1,1.05,14.2,13.6,3955,244.9,4484,35,14,1,2,2,0,0,0,0,"0.0%",25,0,"0.0","Maddox RFB","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,3,3,0,0,1,1,0,0,0,"Pro League"
"54","10326711386476877163","Maux","pro-w8-13","2019-05-23 22:50:12 UTC",969,"Control","Arsenal","Gen.G","L",2,26,17,9,1.53,16.1,10.5,4265,264.1,5204,31,5,2,0,0,0,0,0,0,"0.0%",19,0,"0.0","ICR-7","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,2,1,0,2,0,0,0,0,"Pro League"
"55","10326711386476877163","Mayhem","pro-w8-13","2019-05-23 22:50:12 UTC",969,"Control","Arsenal","UYU","W",3,24,21,3,1.14,14.9,13,3650,226,5052,33,10,2,0,1,2,0,0,0,"0.0%",28,0,"0.0","Maddox RFB","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,3,1,0,0,0,0,0,0,"Pro League"
"56","10326711386476877163","Methodz","pro-w8-13","2019-05-23 22:50:12 UTC",969,"Control","Arsenal","UYU","W",3,25,20,5,1.25,15.5,12.4,3550,219.8,4911,31,7,1,0,2,0,0,0,0,"0.0%",25,0,"0.0","ICR-7","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,6,0,0,0,0,0,1,0,"Pro League"
"57","10326711386476877163","Nagafen","pro-w8-13","2019-05-23 22:50:12 UTC",969,"Control","Arsenal","Gen.G","L",2,17,22,-5,0.77,10.5,13.6,3765,233.1,4227,28,12,0,0,2,0,0,0,0,"0.0%",24,0,"0.0","KN-57","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,2,0,0,0,0,0,0,0,"Pro League"
"58","10326711386476877163","Parzelion","pro-w8-13","2019-05-23 22:50:12 UTC",969,"Control","Arsenal","UYU","W",3,20,17,3,1.18,12.4,10.5,3250,201.2,4189,27,8,0,0,1,0,0,0,0,"0.0%",22,0,"0.0","ICR-7","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,2,0,0,0,1,0,0,0,"Pro League"
"59","10326711386476877163","Royalty","pro-w8-13","2019-05-23 22:50:12 UTC",969,"Control","Arsenal","UYU","W",3,16,20,-4,0.8,9.9,12.4,2625,162.5,4363,23,7,0,0,0,2,0,0,0,"0.0%",27,0,"0.0","Maddox RFB","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,0,1,0,0,0,0,"Pro League"
"60","10326711386476877163","Zaptius","pro-w8-13","2019-05-23 22:50:12 UTC",969,"Control","Arsenal","UYU","W",3,15,28,-13,0.54,9.3,17.3,2725,168.7,3639,23,9,0,0,0,1,0,0,0,"0.0%",33,0,"0.0","Maddox RFB","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,1,0,0,0,0,0,0,"Pro League"
"61","10337524329438941095","Aches","pro-w5-13","2019-03-28 19:22:19 UTC",661,"Hardpoint","Seaside","Team Envy","W",250,32,22,10,1.45,29,20,5075,460.7,6293,42,11,1,0,1,0,0,0,0,"0.0%",23,0,"0.0","Maddox RFB","Battery",NA,87,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,"Pro League"
"62","10337524329438941095","Apathy","pro-w5-13","2019-03-28 19:22:19 UTC",661,"Hardpoint","Seaside","Team Envy","W",250,26,23,3,1.13,23.6,20.9,4590,416.6,5038,33,9,2,0,0,0,0,0,0,"0.0%",24,0,"0.0","Saug 9mm","Crash",NA,76,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,"Pro League"
"63","10337524329438941095","Assault","pro-w5-13","2019-03-28 19:22:19 UTC",661,"Hardpoint","Seaside","Team Envy","W",250,19,24,-5,0.79,17.2,21.8,3885,352.6,4065,30,13,2,0,1,0,0,0,0,"0.0%",25,0,"0.0","Maddox RFB","Prophet",NA,60,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Pro League"
"64","10337524329438941095","Huke","pro-w5-13","2019-03-28 19:22:19 UTC",661,"Hardpoint","Seaside","Team Envy","W",250,19,26,-7,0.73,17.2,23.6,2980,270.5,3866,23,4,0,0,0,1,0,0,0,"0.0%",28,0,"0.0","Saug 9mm","Ruin",NA,77,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,"Pro League"
"65","10337524329438941095","Knight","pro-w5-13","2019-03-28 19:22:19 UTC",661,"Hardpoint","Seaside","UYU","L",231,19,21,-2,0.9,17.2,19.1,4075,369.9,4601,32,13,1,0,0,0,0,0,0,"0.0%",22,0,"0.0","Saug 9mm","Prophet",NA,109,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,"Pro League"
"66","10337524329438941095","Mayhem","pro-w5-13","2019-03-28 19:22:19 UTC",661,"Hardpoint","Seaside","UYU","L",231,29,21,8,1.38,26.3,19.1,4720,428.4,5327,40,12,0,0,0,0,0,0,0,"0.0%",22,0,"0.0","Maddox RFB","Battery",NA,56,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,"Pro League"
"67","10337524329438941095","Methodz","pro-w5-13","2019-03-28 19:22:19 UTC",661,"Hardpoint","Seaside","UYU","L",231,18,28,-10,0.64,16.3,25.4,3015,273.7,4418,24,8,1,0,0,0,0,0,0,"0.0%",28,0,"0.0","Maddox RFB","Crash",NA,46,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pro League"
"68","10337524329438941095","Parzelion","pro-w5-13","2019-03-28 19:22:19 UTC",661,"Hardpoint","Seaside","UYU","L",231,28,23,5,1.22,25.4,20.9,4310,391.2,4780,34,7,3,0,0,0,0,0,0,"0.0%",24,0,"0.0","Maddox RFB","",NA,56,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,"Pro League"
